#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001160914.1|SAMN07305310|GCA_029155705.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796619	GCA_029155705.1	Contig	44178	4638174	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305310	"S2","SRS2331445"	Xiaochen Du	2013-06	environmental/other	41408868	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S2	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160914.1	2021-10-25	645	DANWHL	DANWHL000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160915.1|SAMN07305305|GCA_029155685.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796620	GCA_029155685.1	Contig	44178	4637321	241	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305305	"S7","SRS2331444"	Xiaochen Du	2012-02	environmental/other	41408858	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S7	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160915.1	2021-10-25	645	DANWHK	DANWHK000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160916.1|SAMN07305304|GCA_029155625.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796621	GCA_029155625.1	Contig	44178	4638019	240	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305304	"S74","SRS2331443"	Xiaochen Du	2012-02	environmental/other	41408788	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S74	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160916.1	2021-10-25	645	DANWHI	DANWHI000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160917.1|SAMN07305307|GCA_029155665.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796622	GCA_029155665.1	Contig	44238	4637465	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305307	"S23","SRS2331442"	Xiaochen Du	2012-08	environmental/other	41408818	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S23	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160917.1	2021-10-25	645	DANWHJ	DANWHJ000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160918.1|SAMN07305306|GCA_029155645.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796623	GCA_029155645.1	Contig	44178	4637545	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305306	"S4","SRS2331441"	Xiaochen Du	2012-08	environmental/other	41408828	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S4	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160918.1	2021-10-25	645	DANWHF	DANWHF000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160919.1|SAMN07305355|GCA_029155605.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796624	GCA_029155605.1	Contig	44238	4872876	262	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305355	"S118","SRS2331440"	Xiaochen Du	2015-08	environmental/other	41408768	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S118	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160919.1	2021-10-25	645	DANWHH	DANWHH000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160920.1|SAMN07305309|GCA_029155565.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796625	GCA_029155565.1	Contig	44178	4637516	240	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305309	"S3","SRS2331439"	Xiaochen Du	2013-03	environmental/other	41408728	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S3	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160920.1	2021-10-25	645	DANWHG	DANWHG000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160921.1|SAMN07305354|GCA_029155585.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796626	GCA_029155585.1	Contig	42860	4879505	269	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305354	"S121","SRS2331438"	Xiaochen Du	2015-08	environmental/other	41408758	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S121	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160921.1	2021-10-25	645	DANWHE	DANWHE000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160922.1|SAMN07305313|GCA_029155535.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796627	GCA_029155535.1	Contig	44238	4648854	236	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305313	"S10","SRS2331437"	Xiaochen Du	2013-06	environmental/other	41408748	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S10	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160922.1	2021-10-25	645	DANWHD	DANWHD000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160923.1|SAMN07305361|GCA_029155525.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796628	GCA_029155525.1	Contig	44890	4628009	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305361	"S141","SRS2331436"	Xiaochen Du	2016-12	environmental/other	41408738	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S141	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160923.1	2021-10-25	645	DANWHC	DANWHC000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001166276.1|SAMN22480857|GCA_020683025.1|Aeromonas salmonicida subsp. salmonicida||890054|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020683025.1	Complete Genome	4731770	5044668	9	unicycler v. 0.4.8; minimap2 v. 2.17	Pathogen: environmental/food/other	PRJNA773379	Universite Laval	SAMN22480857	"890054","Asal_890054"	Paul Bowser	1989	environmental/other	29885878	USA: Ithaca	NULL	NULL	Brook charr	42.44063 N 76.49661 W	NULL	NULL	Asal_890054	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	890054	NULL	NULL	PDT001166276.1	2021-10-31	29491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,dfrB3,mcr-3,mcr-3=HMM,sul1,tet(C),vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,dfrB3,mcr-3,mcr-3=HMM,sul1,tet(C),vat=HMM"	3	"arsC=HMM,arsD=HMM,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001223637.1|SAMN24244988|GCA_021440455.1|Aeromonas salmonicida||INSAq169|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_021440455.1	Scaffold	20715	4169015	392	CLC Genomics Workbench v. 21.0.5	Pathogen: environmental/food/other	PRJNA762299	National Institute of Health Dr Ricardo Jorge	SAMN24244988	"INSAq169"	INSA	2019-01-14	environmental/other	30906498	Portugal	NULL	NULL	fish	NULL	NULL	NULL	INSAq169	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	INSAq169	NULL	NULL	PDT001223637.1	2022-01-11	645	JAKCMZ	JAKCMZ000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA,vat=HMM"	"ampC=HMM,blaOXA-956,cphA,vat=HMM"	3	"arsC=HMM,arsD=HMM,qacE"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001223638.1|SAMN24244999|GCA_021440865.1|Aeromonas salmonicida||INSAq195|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_021440865.1	Scaffold	53277	5246560	268	CLC Genomics Workbench v. 21.0.5	Pathogen: environmental/food/other	PRJNA762299	National Institute of Health Dr Ricardo Jorge	SAMN24244999	"INSAq195"	INSA	2019-01-14	environmental/other	30906898	Portugal	NULL	NULL	fish	NULL	NULL	NULL	INSAq195	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	INSAq195	NULL	NULL	PDT001223638.1	2022-01-11	645	JAKCNI	JAKCNI000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	9	"arsC=HMM,arsD=HMM,merA=HMM,merD,merE,merF,merP,merR,merT"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001294730.1|SAMN27544343|GCA_023108375.1|Aeromonas salmonicida subsp. salmonicida||VI-88/09/03175|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_023108375.1	Contig	115329	4738132	123	SPAdes v. Feb-2021	Pathogen: environmental/food/other	PRJNA698804	University of Gothenburg	SAMN27544343	"VI-88/09/03175"	Norwegian Veterinary Institute	1988	environmental/other	32941438	Norway	Atlantic salmon	furunculosis	NULL	NULL	NULL	NULL	VI-88/09/03175	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	VI-88/09/03175	NULL	NULL	PDT001294730.1	2022-04-25	29491	JALKVL	JALKVL000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001377653.1|SAMN29771395|GCA_029153895.1|Aeromonas salmonicida||OTH-20-OH-WA-0050|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR20751169	GCA_029153895.1	Contig	99323	4805258	124	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481358	Vet-LIRN-CVM-FDA	SAMN29771395	"OTH-20-OH-WA-0050","SRS14397803"	Washington State University Washington Animal Disease Diagnostic Laboratory	2020-07-10	environmental/other	41406848	USA:WA	Oncorhynchus kisutch	NULL	Tissue Pool	Not Collected	NULL	NULL	OTH-20-OH-WA-0050	Aeromonas salmonicida	NULL	NULL	645	VET-LIRN-WA	2022-08-02	OTH-20-OH-WA-0050	Washington State University Washington Animal Disease Diagnostic Laboratory	"Vet-LIRN"	PDT001377653.1	2022-08-02	645	ABKYXZ	ABKYXZ000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001377655.1|SAMN29771393|GCA_029153915.1|Aeromonas salmonicida||OTH-20-OH-WA-0033|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR20751171	GCA_029153915.1	Contig	95330	4931746	114	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481358	Vet-LIRN-CVM-FDA	SAMN29771393	"OTH-20-OH-WA-0033","SRS14397800"	Washington State University Washington Animal Disease Diagnostic Laboratory	2020-04-29	environmental/other	41406868	USA:ID	Oncorhynchus mykiss	NULL	Unknown (isolate)	Not Collected	NULL	NULL	OTH-20-OH-WA-0033	Aeromonas salmonicida	NULL	NULL	645	VET-LIRN-WA	2022-08-02	OTH-20-OH-WA-0033	Washington State University Washington Animal Disease Diagnostic Laboratory	"Vet-LIRN"	PDT001377655.1	2022-08-02	645	ABKYXW	ABKYXW000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,tet(C),vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,tet(C),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001377663.1|SAMN29771399|GCA_029153875.1|Aeromonas salmonicida||OTH-20-OH-WA-0077|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR20751182	GCA_029153875.1	Contig	99323	4990788	121	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481358	Vet-LIRN-CVM-FDA	SAMN29771399	"OTH-20-OH-WA-0077","SRS14397789"	Washington State University Washington Animal Disease Diagnostic Laboratory	2020-11-09	environmental/other	41406828	USA:ID	Oncorhynchus tshawytscha	NULL	kidney	Not Collected	NULL	NULL	OTH-20-OH-WA-0077	Aeromonas salmonicida	NULL	NULL	645	VET-LIRN-WA	2022-08-02	OTH-20-OH-WA-0077	Washington State University Washington Animal Disease Diagnostic Laboratory	"Vet-LIRN"	PDT001377663.1	2022-08-02	645	ABKYXY	ABKYXY000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001377664.1|SAMN29771398|GCA_029153855.1|Aeromonas salmonicida||OTH-20-OH-WA-0076|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR20751183	GCA_029153855.1	Contig	100397	4787453	117	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481358	Vet-LIRN-CVM-FDA	SAMN29771398	"OTH-20-OH-WA-0076","SRS14397788"	Washington State University Washington Animal Disease Diagnostic Laboratory	2020-10-16	environmental/other	41406818	USA:WA	Oncorhynchus mykiss	NULL	Tissue Pool	Not Collected	NULL	NULL	OTH-20-OH-WA-0076	Aeromonas salmonicida	NULL	NULL	645	VET-LIRN-WA	2022-08-02	OTH-20-OH-WA-0076	Washington State University Washington Animal Disease Diagnostic Laboratory	"Vet-LIRN"	PDT001377664.1	2022-08-02	645	ABKYXV	ABKYXV000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001378295.1|SAMN30005339|GCA_024508255.1|Aeromonas salmonicida||FN1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_024508255.1	Complete Genome	5099029	5099029	1	Canu v. 1.5	Microbe	PRJNA862982	Shandong First Medical University	SAMN30005339	"FN1"	NULL	2022-01	NULL	35016888	China:Shandong	NULL	NULL	poultry farm	NULL	NULL	NULL	FN1	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	FN1	NULL	NULL	PDT001378295.1	2022-08-03	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	17	17	NULL	"aac(3)-IId,aac(6')-Ib3,ampC=HMM,aph(3'')-Ib,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA1,dfrB4,floR,mph(A),sul1,tet(A),tet(E),vat=HMM"	"aac(3)-IId,aac(6')-Ib3,ampC=HMM,aph(3'')-Ib,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA1,dfrB4,floR,mph(A),sul1,tet(A),tet(E),vat=HMM"	3	"arsC=HMM,arsD=HMM,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001486226.1|SAMN31169401|GCA_026172785.1|Aeromonas salmonicida||SFG-28|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_026172785.1	Contig	5025	4693460	1259	SPAdes v. 3.14.1	Pathogen: environmental/food/other	PRJNA887443	University of Georgia	SAMN31169401	"28","SFG-28","SRS15332435"	Jouman Hassan and Issmat Kassem	NULL	environmental/other	37379768	USA: Georgia	NULL	NULL	retail store	NULL	NULL	NULL	28	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	SFG-28	NULL	NULL	PDT001486226.1	2022-11-14	645	JAOXBS	JAOXBS000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001486227.1|SAMN31169402|GCA_026172835.1|Aeromonas salmonicida||SFG-29|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_026172835.1	Contig	73471	4909346	131	SPAdes v. 3.14.1	Pathogen: environmental/food/other	PRJNA887443	University of Georgia	SAMN31169402	"29","SFG-29","SRS15332436"	Jouman Hassan and Issmat Kassem	NULL	environmental/other	37380088	USA: Georgia	NULL	NULL	retail store	NULL	NULL	NULL	29	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	SFG-29	NULL	NULL	PDT001486227.1	2022-11-14	645	JAOXBT	JAOXBT000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001486228.1|SAMN31169403|GCA_026172895.1|Aeromonas salmonicida||SFG-30|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_026172895.1	Contig	115550	4671919	154	SPAdes v. 3.14.1	Pathogen: environmental/food/other	PRJNA887443	University of Georgia	SAMN31169403	"30","SFG-30","SRS15332437"	Jouman Hassan and Issmat Kassem	NULL	environmental/other	37380188	USA: Georgia	NULL	NULL	retail store	NULL	NULL	NULL	30	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	SFG-30	NULL	NULL	PDT001486228.1	2022-11-14	645	JAOXBU	JAOXBU000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001486229.1|SAMN31169378|GCA_026173065.1|Aeromonas salmonicida||SFG-04|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_026173065.1	Contig	49205	5096068	253	SPAdes v. 3.14.1	Pathogen: environmental/food/other	PRJNA887443	University of Georgia	SAMN31169378	"4","SFG-04","SRS15332439"	Jouman Hassan and Issmat Kassem	NULL	environmental/other	37380428	USA: Georgia	NULL	NULL	retail store	NULL	NULL	NULL	4	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	SFG-04	NULL	NULL	PDT001486229.1	2022-11-14	645	JAOXBW	JAOXBW000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,blaOXA,cphA1,mcr-3,vat=HMM"	"ampC=HMM,blaOXA,cphA1,mcr-3,vat=HMM"	10	"arsC=HMM,arsD=HMM,merA=HMM,merD,merE,merF,merP,merP=HMM,merR,merT"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
