#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001114034.2|SAMN09001577|GCA_019642875.1|Burkholderia cepacia||111460003-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019642875.1	Contig	134826	8966381	177	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001577	"111460003-1","s28_scaffolds_111460003-1_B.cepacia.fasta"	NASA astronaut	2011-05-18	environmental/other	28401038	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (bag) from International Space Station	NULL	NULL	NULL	s28_scaffolds_111460003-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	111460003-1	NULL	NULL	PDT001114034.2	2021-08-16	292	QGCT	QGCT00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114035.2|SAMN09001574|GCA_019642895.1|Burkholderia cepacia||110700041-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019642895.1	Contig	134950	8969573	177	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001574	"110700041-1","s25_scaffolds_110700041-1_B.cepacia.fasta"	NASA astronaut	2010-12-29	environmental/other	28401058	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (bag) from International Space Station	NULL	NULL	NULL	s25_scaffolds_110700041-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	110700041-1	NULL	NULL	PDT001114035.2	2021-08-16	292	QGCU	QGCU00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114038.2|SAMN09001573|GCA_019642955.1|Burkholderia cepacia||110700039-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019642955.1	Contig	125876	8878422	173	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001573	"110700039-1","s24_scaffolds_110700039-1_B.cepacia.fasta"	NASA astronaut	2010-10-19	environmental/other	28401118	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (bag) from International Space Station	NULL	NULL	NULL	s24_scaffolds_110700039-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	110700039-1	NULL	NULL	PDT001114038.2	2021-08-16	292	QGCD	QGCD00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114039.2|SAMN09001572|GCA_019642975.1|Burkholderia cepacia||102690004-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019642975.1	Contig	107877	8967709	190	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001572	"102690004-1","s23_scaffolds_102690004-1_B.cepacia.fasta"	NASA astronaut	2010-08-25	environmental/other	28401138	NULL	NULL	NULL	Potable Water Dispenser (PWD) Hot (bag) from International Space Station	NULL	NULL	NULL	s23_scaffolds_102690004-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	102690004-1	NULL	NULL	PDT001114039.2	2021-08-16	292	QGCE	QGCE00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114041.2|SAMN09001571|GCA_019643005.1|Burkholderia cepacia||110730038-3|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019643005.1	Contig	114416	8668591	186	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001571	"110730038-3","s22_scaffolds_110730038-3_B.cepacia.fasta"	NASA astronaut	2010-09-15	environmental/other	28401188	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (MCD) from International Space Station	NULL	NULL	NULL	s22_scaffolds_110730038-3_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	110730038-3	NULL	NULL	PDT001114041.2	2021-08-16	292	QGCF	QGCF00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114043.2|SAMN09001569|GCA_019643055.1|Burkholderia cepacia||110730035-2|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019643055.1	Contig	100705	8971512	210	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001569	"110730035-2","s20_scaffolds_110730035-2_B.cepacia.fasta"	NASA astronaut	2010-07-14	environmental/other	28401218	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (MCD) from International Space Station	NULL	NULL	NULL	s20_scaffolds_110730035-2_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	110730035-2	NULL	NULL	PDT001114043.2	2021-08-16	292	QGCH	QGCH00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114045.2|SAMN09001564|GCA_019643095.1|Burkholderia cepacia||102690001-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019643095.1	Contig	111809	8968827	191	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001564	"102690001-1","s16_scaffolds_102690001-1_B.cepacia.fasta"	NASA astronaut	2010-07-14	environmental/other	28401258	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (bag) from International Space Station	NULL	NULL	NULL	s16_scaffolds_102690001-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	102690001-1	NULL	NULL	PDT001114045.2	2021-08-16	292	QGCL	QGCL00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114048.2|SAMN09001563|GCA_019643155.1|Burkholderia cepacia||101110067-1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019643155.1	Contig	120195	8967090	181	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001563	"101110067-1","s15_scaffolds_101110067-1_B.cepacia.fasta"	NASA astronaut	2010-03-31	environmental/other	28401328	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (MCD) from International Space Station	NULL	NULL	NULL	s15_scaffolds_101110067-1_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	101110067-1	NULL	NULL	PDT001114048.2	2021-08-16	292	QGCM	QGCM00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001114049.2|SAMN09001560|GCA_019643165.1|Burkholderia cepacia||101120021-2|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019643165.1	Contig	147112	8681810	176	SPAdes v. 3.8.0	Pathogen: environmental/food/other	PRJNA454304	J.Craig Venter Institute	SAMN09001560	"101120021-2","s12_scaffolds_101120021-2_B.cepacia.fasta"	NASA astronaut	2010-03-03	environmental/other	28401338	NULL	NULL	NULL	Potable Water Dispenser (PWD) Ambient (bag) from International Space Station	NULL	NULL	NULL	s12_scaffolds_101120021-2_B.cepacia.fasta	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	101120021-2	NULL	NULL	PDT001114049.2	2021-08-16	292	QGCP	QGCP00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123673.2|SAMN20858514|GCA_019795195.1|Burkholderia contaminans||AU7143|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795195.1	Contig	124243	8869025	133	SPAdes v. 3.14.0	Microbe	PRJNA720893	University of Michigan	SAMN20858514	"AU7143","SRS9838894"	John J. LiPuma	2004	clinical	28619878	USA	Homo sapiens	NULL	tracheal secretions from Non-CF patient	39.22 N 97.55 W	NULL	NULL	AU7143	Burkholderia contaminans	NULL	NULL	488447	NULL	NULL	AU7143	NULL	NULL	PDT001123673.2	2021-08-29	488447	JAIMCI	JAIMCI000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"dpsA,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123676.2|SAMN20858518|GCA_019795245.1|Burkholderia contaminans||HI3380|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795245.1	Contig	34037	8685254	474	SPAdes v. 3.12.0	Microbe	PRJNA720893	University of Michigan	SAMN20858518	"HI3380","SRS9838897"	John J. LiPuma	2003	NULL	28619928	Sri Lanka	NULL	NULL	Enivronmental	7.29 N 80.62 E	NULL	NULL	HI3380	Burkholderia contaminans	NULL	NULL	488447	NULL	NULL	HI3380	NULL	NULL	PDT001123676.2	2021-08-29	488447	JAIMCE	JAIMCE000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	6	"arsN2=HMM,dpsA,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123677.2|SAMN20858506|GCA_019795275.1|Burkholderia dolosa||AU4405|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795275.1	Contig	114585	6296309	116	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858506	"AU4405","SRS9838885"	John J. LiPuma	2002	clinical	28619948	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU4405	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU4405	NULL	NULL	PDT001123677.2	2021-08-29	152500	JAIMCQ	JAIMCQ000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123680.2|SAMN20858512|GCA_019795345.1|Burkholderia dolosa||AU5526|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795345.1	Contig	142134	6081685	79	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858512	"AU5526","SRS9838892"	John J. LiPuma	2003	clinical	28620028	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU5526	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU5526	NULL	NULL	PDT001123680.2	2021-08-29	152500	JAIMCK	JAIMCK000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123681.2|SAMN20858505|GCA_019795325.1|Burkholderia dolosa||AU4298|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795325.1	Contig	105491	6346783	113	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858505	"AU4298","SRS9838884"	John J. LiPuma	2002	clinical	28620038	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU4298	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU4298	NULL	NULL	PDT001123681.2	2021-08-29	152500	JAIMCR	JAIMCR000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123682.2|SAMN20858511|GCA_019795335.1|Burkholderia contaminans||AU4939|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795335.1	Contig	142656	9105072	126	SPAdes v. 3.14.0	Microbe	PRJNA720893	University of Michigan	SAMN20858511	"AU4939","SRS9838890"	John J. LiPuma	2002	clinical	28620048	USA	Homo sapiens	NULL	sputum from non-CF patient	39.22 N 97.55 W	NULL	NULL	AU4939	Burkholderia contaminans	NULL	NULL	488447	NULL	NULL	AU4939	NULL	NULL	PDT001123682.2	2021-08-29	488447	JAIMCL	JAIMCL000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	6	"arsN2=HMM,dpsA,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123683.2|SAMN20858507|GCA_019795395.1|Burkholderia dolosa||AU4595|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795395.1	Contig	77092	6349699	161	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858507	"AU4595","SRS9838886"	John J. LiPuma	2002	clinical	28620068	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU4595	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU4595	NULL	NULL	PDT001123683.2	2021-08-29	152500	JAIMCP	JAIMCP000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123684.2|SAMN20858498|GCA_019795415.1|Burkholderia contaminans||AU34494|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795415.1	Contig	86237	8217765	204	SPAdes v. 3.14.0	Microbe	PRJNA720893	University of Michigan	SAMN20858498	"AU34494","SRS9838877"	John J. LiPuma	2016	clinical	28620088	USA	Homo sapiens	NULL	tracheal aspirate from Non-CF patient	39.22 N 97.55 W	NULL	NULL	AU34494	Burkholderia contaminans	NULL	NULL	488447	NULL	NULL	AU34494	NULL	NULL	PDT001123684.2	2021-08-29	488447	JAIMCY	JAIMCY000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,sul2,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,sul2,tet=HMM"	6	"arsN2=HMM,dpsA,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123685.2|SAMN20858510|GCA_019795435.1|Burkholderia dolosa||AU4894|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795435.1	Contig	106468	6344315	114	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858510	"AU4894","SRS9838889"	John J. LiPuma	2002	clinical	28620108	USA	Homo sapiens	NULL	throat from CF patient	39.22 N 97.55 W	NULL	NULL	AU4894	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU4894	NULL	NULL	PDT001123685.2	2021-08-29	152500	JAIMCM	JAIMCM000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123687.2|SAMN20858509|GCA_019795465.1|Burkholderia dolosa||AU4881|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795465.1	Contig	113311	6336707	114	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858509	"AU4881","SRS9838888"	John J. LiPuma	2002	clinical	28620148	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU4881	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU4881	NULL	NULL	PDT001123687.2	2021-08-29	152500	JAIMCN	JAIMCN000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123688.2|SAMN20858508|GCA_019795495.1|Burkholderia multivorans||AU4608|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795495.1	Contig	138376	6623722	97	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858508	"AU4608","SRS9838887"	John J. LiPuma	2002	clinical	28620168	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU4608	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	AU4608	NULL	NULL	PDT001123688.2	2021-08-29	87883	JAIMCO	JAIMCO000000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	1	"arsN2=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123690.2|SAMN20858499|GCA_019795535.1|Burkholderia cepacia||AU3476|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795535.1	Contig	122043	8788460	146	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858499	"AU3476","SRS9838878"	John J. LiPuma	2001	clinical	28620218	USA	Homo sapiens	NULL	sputum from non-CF patient	39.22 N 97.55 W	NULL	NULL	AU3476	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	AU3476	NULL	NULL	PDT001123690.2	2021-08-29	292	JAIMCX	JAIMCX000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123691.2|SAMN20858501|GCA_019795525.1|Burkholderia dolosa||AU3556|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795525.1	Contig	82908	6346571	129	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858501	"AU3556","SRS9838880"	John J. LiPuma	2001	clinical	28620238	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU3556	Burkholderia dolosa	NULL	NULL	152500	NULL	NULL	AU3556	NULL	NULL	PDT001123691.2	2021-08-29	152500	JAIMCV	JAIMCV000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123692.2|SAMN20858503|GCA_019795555.1|Burkholderia latens||AU41890|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795555.1	Contig	284832	6574000	54	SPAdes v. 3.12.0	Microbe	PRJNA720893	University of Michigan	SAMN20858503	"AU41890","SRS9838883"	John J. LiPuma	2019	clinical	28620248	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU41890	Burkholderia latens	NULL	NULL	488446	NULL	NULL	AU41890	NULL	NULL	PDT001123692.2	2021-08-29	488446	JAIMCT	JAIMCT000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123693.2|SAMN20858495|GCA_019795595.1|Burkholderia cepacia||AU3091|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795595.1	Contig	131776	8861311	131	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858495	"AU3091","SRS9838874"	John J. LiPuma	2001	clinical	28620268	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU3091	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	AU3091	NULL	NULL	PDT001123693.2	2021-08-29	292	JAIMDB	JAIMDB000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001123694.2|SAMN20858500|GCA_019795615.1|Burkholderia cepacia||AU3547|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019795615.1	Contig	160623	8790537	120	SPAdes v. 3.14.1	Microbe	PRJNA720893	University of Michigan	SAMN20858500	"AU3547","SRS9838879"	John J. LiPuma	2001	clinical	28620288	USA	Homo sapiens	NULL	sputum from CF patient	39.22 N 97.55 W	NULL	NULL	AU3547	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	AU3547	NULL	NULL	PDT001123694.2	2021-08-29	292	JAIMCW	JAIMCW000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	5	"arsN2=HMM,merA=HMM,merB=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
