#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001426617.1|SAMN02228294|GCA_025257065.1|Clostridium botulinum E11 str. SWKR24E1|E11|SWKR24E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257065.1	Contig	12572	3656492	420	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228294	"CBO2_078","SRS958276","SWKR24E1"	Daniel LeClair	2004	clinical	36020028	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	seawater	NULL	NULL	NULL	SWKR24E1	Clostridium botulinum E11 str. SWKR24E1	E11	NULL	1491	NULL	NULL	SWKR24E1	NULL	NULL	PDT001426617.1	2022-09-19	1359002	AXIS	AXIS00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426618.1|SAMN02228297|GCA_025257085.1|Clostridium botulinum E3 str. SOKR-23E3|E3|SOKR-23E3|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257085.1	Contig	10055	3760830	545	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228297	"CBO2_081","SOKR-23E3","SRS958309"	Daniel LeClair	2002	clinical	36020068	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	marine sediment	NULL	NULL	NULL	SOKR-23E3	Clostridium botulinum E3 str. SOKR-23E3	E3	NULL	1491	NULL	NULL	SOKR-23E3	NULL	NULL	PDT001426618.1	2022-09-19	1359091	AXIP	AXIP00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426619.1|SAMN02228298|GCA_025257105.1|Clostridium botulinum E3 str. SOKR-24E1|E3|SOKR-24E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257105.1	Contig	8043	3625747	673	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228298	"CBO2_082","SOKR-24E1"	Daniel LeClair	2002	clinical	36020088	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	marine sediment	NULL	NULL	NULL	SOKR-24E1	Clostridium botulinum E3 str. SOKR-24E1	E3	NULL	1491	NULL	NULL	SOKR-24E1	NULL	NULL	PDT001426619.1	2022-09-19	1359092	AXIO	AXIO00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426620.1|SAMN02228307|GCA_025257125.1|Clostridium botulinum E10 str. SP417E-NT|E10|SP417E-NT|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257125.1	Contig	20357	3848880	304	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228307	"CBO2_091","SP417E-NT","SRS958283"	Daniel LeClair	2001	clinical	36020138	Canada: Puvirnituq (East Hudson Bay), Quebec	NULL	NULL	Coastal Rock	NULL	NULL	NULL	SP417E-NT	Clostridium botulinum E10 str. SP417E-NT	E10	NULL	1491	NULL	NULL	SP417E-NT	NULL	NULL	PDT001426620.1	2022-09-19	1358987	AXIF	AXIF00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426621.1|SAMN02228299|GCA_025257135.1|Clostridium botulinum E11 str. SOKR-44E2|E11|SOKR-44E2|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257135.1	Contig	8014	3683436	665	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228299	"CBO2_083","SOKR-44E2","SRS958295"	Daniel LeClair	2002	clinical	36020148	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SOKR-44E2	Clostridium botulinum E11 str. SOKR-44E2	E11	NULL	1491	NULL	NULL	SOKR-44E2	NULL	NULL	PDT001426621.1	2022-09-19	1358998	AXIN	AXIN00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426622.1|SAMN02228306|GCA_025257165.1|Clostridium botulinum E10 str. SO322E1|E10|SO322E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257165.1	Contig	10344	3730480	569	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228306	"CBO2_090","SO322E1"	Daniel LeClair	2001	clinical	36020168	Canada: Kangirsuk (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SO322E1	Clostridium botulinum E10 str. SO322E1	E10	NULL	1491	NULL	NULL	SO322E1	NULL	NULL	PDT001426622.1	2022-09-19	1358978	AXIG	AXIG00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426623.1|SAMN02228310|GCA_025257175.1|Clostridium botulinum E11 str. SO329E1|E11|SO329E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257175.1	Contig	30551	3698400	222	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228310	"CBO2_094","SO329E1","SRS958317"	Daniel LeClair	2001	clinical	36020188	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SO329E1	Clostridium botulinum E11 str. SO329E1	E11	NULL	1491	NULL	NULL	SO329E1	NULL	NULL	PDT001426623.1	2022-09-19	1358995	AXIC	AXIC00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426624.1|SAMN02228312|GCA_025257205.1|Clostridium botulinum E11 str. SW280E|E11|SW280E|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257205.1	Contig	20504	3675046	311	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228312	"CBO2_096","SRS958280","SW280E"	Daniel LeClair	2001	clinical	36020228	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	seawater	NULL	NULL	NULL	SW280E	Clostridium botulinum E11 str. SW280E	E11	NULL	1491	NULL	NULL	SW280E	NULL	NULL	PDT001426624.1	2022-09-19	1359001	AXIA	AXIA00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426625.1|SAMN02228314|GCA_025257225.1|Clostridium botulinum E3 str. SOKR-29E1|E3|SOKR-29E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257225.1	Contig	6578	3537921	766	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228314	"CBO2_098","SOKR-29E1"	Daniel LeClair	2002	clinical	36020268	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SOKR-29E1	Clostridium botulinum E3 str. SOKR-29E1	E3	NULL	1491	NULL	NULL	SOKR-29E1	NULL	NULL	PDT001426625.1	2022-09-19	1359099	AXHY	AXHY00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426626.1|SAMN02228316|GCA_025257245.1|Clostridium botulinum E3 str. SOKR-43E1|E3|SOKR-43E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257245.1	Contig	6018	3522298	793	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228316	"CBO2_100","SOKR-43E1"	Daniel LeClair	2002	clinical	36020298	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Terrestrial Soil	NULL	NULL	NULL	SOKR-43E1	Clostridium botulinum E3 str. SOKR-43E1	E3	NULL	1491	NULL	NULL	SOKR-43E1	NULL	NULL	PDT001426626.1	2022-09-19	1359108	AXHW	AXHW00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426627.1|SAMN02228319|GCA_025257255.1|Clostridium botulinum E3 str. SOKR-50E2|E3|SOKR-50E2|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257255.1	Contig	11129	3637147	479	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228319	"CBO2_103","SOKR-50E2","SRS958285"	Daniel LeClair	2002	clinical	36020308	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Terrestrial Soil	NULL	NULL	NULL	SOKR-50E2	Clostridium botulinum E3 str. SOKR-50E2	E3	NULL	1491	NULL	NULL	SOKR-50E2	NULL	NULL	PDT001426627.1	2022-09-19	1359113	AXHT	AXHT00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426628.1|SAMN02228321|GCA_025257285.1|Clostridium botulinum E3 str. SOKR-22E3|E3|SOKR-22E3|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257285.1	Contig	5465	3591828	889	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228321	"CBO2_105","SOKR-22E3","SRS958312"	Daniel LeClair	2002	clinical	36020328	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Freshwater Sediment	NULL	NULL	NULL	SOKR-22E3	Clostridium botulinum E3 str. SOKR-22E3	E3	NULL	1491	NULL	NULL	SOKR-22E3	NULL	NULL	PDT001426628.1	2022-09-19	1359089	AXHR	AXHR00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426629.1|SAMN02228322|GCA_025257305.1|Clostridium botulinum E3 str. FWSK02-01E2|E3|FWSK02-01E2|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257305.1	Contig	5920	3484867	794	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228322	"CBO2_106","FWSK02-01E2","SRS958385"	Daniel LeClair	2004	clinical	36020358	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Freshwater Sediment	NULL	NULL	NULL	FWSK02-01E2	Clostridium botulinum E3 str. FWSK02-01E2	E3	NULL	1491	NULL	NULL	FWSK02-01E2	NULL	NULL	PDT001426629.1	2022-09-19	1359026	AXHQ	AXHQ00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426630.1|SAMN02228327|GCA_025257325.1|Clostridium botulinum E3 str. SW279E|E3|SW279E|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257325.1	Contig	7957	3622839	651	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228327	"CBO2_112","SRS958281","SW279E"	Daniel LeClair	2001	clinical	36020388	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	seawater	NULL	NULL	NULL	SW279E	Clostridium botulinum E3 str. SW279E	E3	NULL	1491	NULL	NULL	SW279E	NULL	NULL	PDT001426630.1	2022-09-19	1359115	AXHL	AXHL00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426631.1|SAMN02228329|GCA_025257345.1|Clostridium botulinum E3 str. SOKR-18E1|E3|SOKR-18E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257345.1	Contig	7232	3639041	722	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228329	"CBO2_114","SOKR-18E1"	Daniel LeClair	2002	clinical	36020428	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Freshwater Sediment	NULL	NULL	NULL	SOKR-18E1	Clostridium botulinum E3 str. SOKR-18E1	E3	NULL	1491	NULL	NULL	SOKR-18E1	NULL	NULL	PDT001426631.1	2022-09-19	1359085	AXHJ	AXHJ00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426632.1|SAMN02228332|GCA_025257365.1|Clostridium botulinum E3 str. IN01SE63E1|E3|IN01SE63E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257365.1	Contig	11883	3689697	478	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228332	"CBO2_117","IN01SE63E1","SRS958353"	NULL	2001	clinical	36020448	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Seal Intestine specimen	NULL	NULL	NULL	IN01SE63E1	Clostridium botulinum E3 str. IN01SE63E1	E3	NULL	1491	NULL	NULL	IN01SE63E1	NULL	NULL	PDT001426632.1	2022-09-19	1359060	AXHG	AXHG00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426633.1|SAMN02228335|GCA_025257405.1|Clostridium botulinum E3 str. SOKR-35E1|E3|SOKR-35E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257405.1	Contig	8159	3630399	644	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228335	"CBO2_120","SOKR-35E1"	Daniel LeClair	2002	clinical	36020508	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SOKR-35E1	Clostridium botulinum E3 str. SOKR-35E1	E3	NULL	1491	NULL	NULL	SOKR-35E1	NULL	NULL	PDT001426633.1	2022-09-19	1359101	AXHD	AXHD00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426634.1|SAMN02228338|GCA_025257435.1|Clostridium botulinum E10 str. SOKR-34E5|E10|SOKR-34E5|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257435.1	Contig	7980	3642597	672	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228338	"CBO2_126","SOKR-34E5","SRS958299"	Daniel LeClair	2002	clinical	36020558	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	sediment	NULL	NULL	NULL	SOKR-34E5	Clostridium botulinum E10 str. SOKR-34E5	E10	NULL	1491	NULL	NULL	SOKR-34E5	NULL	NULL	PDT001426634.1	2022-09-19	1358981	AXHB	AXHB00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426635.1|SAMN02228336|GCA_025257425.1|Clostridium botulinum E3 str. SOKR-35E3|E3|SOKR-35E3|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257425.1	Contig	8284	3564408	591	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228336	"CBO2_123","SOKR-35E3"	Daniel LeClair	2002	clinical	36020568	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SOKR-35E3	Clostridium botulinum E3 str. SOKR-35E3	E3	NULL	1491	NULL	NULL	SOKR-35E3	NULL	NULL	PDT001426635.1	2022-09-19	1359102	AXHC	AXHC00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426636.1|SAMN02228339|GCA_025257465.1|Clostridium botulinum E10 str. SOKR-49E1|E10|SOKR-49E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257465.1	Contig	29314	3831588	220	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228339	"CBO2_127","SOKR-49E1","SRS958255"	Daniel LeClair	2002	clinical	36020588	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	sediment	NULL	NULL	NULL	SOKR-49E1	Clostridium botulinum E10 str. SOKR-49E1	E10	NULL	1491	NULL	NULL	SOKR-49E1	NULL	NULL	PDT001426636.1	2022-09-19	1358984	AXHA	AXHA00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426637.1|SAMN02228340|GCA_025257485.1|Clostridium botulinum E3 str. SP457-458E|E3|SP457-458E|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257485.1	Contig	50821	3807979	138	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228340	"CBO2_128","SP457-458E","SRS958282"	Daniel LeClair	2002	clinical	36020628	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Coastal Rock	NULL	NULL	NULL	SP457-458E	Clostridium botulinum E3 str. SP457-458E	E3	NULL	1491	NULL	NULL	SP457-458E	NULL	NULL	PDT001426637.1	2022-09-19	1359114	AXGZ	AXGZ00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426638.1|SAMN02228342|GCA_025257505.1|Clostridium botulinum E10 str. SP417E-Alc|E10|SP417E-Alc|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257505.1	Contig	5501	3570708	887	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228342	"CBO2_130","SP417E-Alc","SRS958284"	Daniel LeClair	2001	clinical	36020688	Canada: Puvirnituq (East Hudson Bay), Quebec	NULL	NULL	Coastal Rock	NULL	NULL	NULL	SP417E-Alc	Clostridium botulinum E10 str. SP417E-Alc	E10	NULL	1491	NULL	NULL	SP417E-Alc	NULL	NULL	PDT001426638.1	2022-09-19	1358986	AXGX	AXGX00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426639.1|SAMN02228343|GCA_025257515.1|Clostridium botulinum E10 str. SO303E4|E10|SO303E4|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257515.1	Contig	8882	3778097	631	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228343	"CBO2_131","SO303E4","SRS958327"	Daniel LeClair	2001	clinical	36020698	Canada: Umiujaq (East Hudson Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SO303E4	Clostridium botulinum E10 str. SO303E4	E10	NULL	1491	NULL	NULL	SO303E4	NULL	NULL	PDT001426639.1	2022-09-19	1358970	AXGW	AXGW00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426640.1|SAMN02228346|GCA_025257535.1|Clostridium botulinum E10 str. SO301E|E10|SO301E|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257535.1	Contig	7403	3699689	739	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228346	"CBO2_134","SO301E"	Daniel LeClair	2001	clinical	36020708	Canada: Kuujjuarapik (East Hudson Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	SO301E	Clostridium botulinum E10 str. SO301E	E10	NULL	1491	NULL	NULL	SO301E	NULL	NULL	PDT001426640.1	2022-09-19	1358967	AXGT	AXGT00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426641.1|SAMN02228350|GCA_025257565.1|Clostridium botulinum E3 str. TRK02-06E2|E3|TRK02-06E2|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257565.1	Contig	7221	3588044	706	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228350	"CBO2_143","SRS958266","TRK02-06E2"	Daniel LeClair	2002	clinical	36020778	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Terrestrial Soil	NULL	NULL	NULL	TRK02-06E2	Clostridium botulinum E3 str. TRK02-06E2	E3	NULL	1491	NULL	NULL	TRK02-06E2	NULL	NULL	PDT001426641.1	2022-09-19	1359123	AXGP	AXGP00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426642.1|SAMN02228353|GCA_025257585.1|Clostridium botulinum E3 str. TRK02-02E1|E3|TRK02-02E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257585.1	Contig	36824	3746577	178	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228353	"CBO2_146","SRS958273","TRK02-02E1"	Daniel LeClair	2002	clinical	36020788	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Terrestrial Soil	NULL	NULL	NULL	TRK02-02E1	Clostridium botulinum E3 str. TRK02-02E1	E3	NULL	1491	NULL	NULL	TRK02-02E1	NULL	NULL	PDT001426642.1	2022-09-19	1359119	AXGN	AXGN00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426643.1|SAMN02228351|GCA_025257605.1|Clostridium botulinum E3 str. TRK02-07E1|E3|TRK02-07E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257605.1	Contig	15716	3647881	389	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228351	"CBO2_144","SRS958264","TRK02-07E1"	Daniel LeClair	2002	clinical	36020808	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Shoreline Soil	NULL	NULL	NULL	TRK02-07E1	Clostridium botulinum E3 str. TRK02-07E1	E3	NULL	1491	NULL	NULL	TRK02-07E1	NULL	NULL	PDT001426643.1	2022-09-19	1359125	AXGO	AXGO00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426644.1|SAMN02228355|GCA_025257625.1|Clostridium botulinum E10 str. TRK02-03E2|E10|TRK02-03E2|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257625.1	Contig	7600	3705782	701	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228355	"CBO2_148","TRK02-03E2"	Daniel LeClair	2002	clinical	36020848	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Terrestrial Soil	NULL	NULL	NULL	TRK02-03E2	Clostridium botulinum E10 str. TRK02-03E2	E10	NULL	1491	NULL	NULL	TRK02-03E2	NULL	NULL	PDT001426644.1	2022-09-19	1358990	AXGL	AXGL00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
PDT001426645.1|SAMN02228358|GCA_025257645.1|Clostridium botulinum E3 str. FWSK02-04E1|E3|FWSK02-04E1|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_025257645.1	Contig	36384	3791075	210	Velvet v. 1.1208	Pathogen: clinical or host-associated	PRJNA187049	Public Health Agency of Canada	SAMN02228358	"CBO2_152","FWSK02-04E1","SRS958383"	Daniel LeClair	2004	clinical	36020888	Canada: Kuujjuaq (Ungava Bay), Quebec	NULL	NULL	Freshwater Sediment	NULL	NULL	NULL	FWSK02-04E1	Clostridium botulinum E3 str. FWSK02-04E1	E3	NULL	1491	NULL	NULL	FWSK02-04E1	NULL	NULL	PDT001426645.1	2022-09-19	1359030	AXGI	AXGI00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.40	2022-08-09.1	NUCLEOTIDE	1
